0.075	27
0.0751	27.036
0.0752	27.072
0.0753	27.108
0.0754	27.144
0.0755	27.18
0.0756	27.216
0.0757	27.252
0.0758	27.288
0.0759	27.324
0.076	27.36
0.0761	27.396
0.0762	27.432
0.0763	27.468
0.0764	27.504
0.0765	27.54
0.0766	27.576
0.0767	27.612
0.0768	27.648
0.0769	27.684
0.077	27.72
0.0771	27.756
0.0772	27.792
0.0773	27.828
0.0774	27.864
0.0775	27.9
0.0776	27.936
0.0777	27.972
0.0778	28.008
0.0779	28.044
0.078	28.08
0.0781	28.116
0.0782	28.152
0.0783	28.188
0.0784	28.224
0.0785	28.26
0.0786	28.296
0.0787	28.332
0.0788	28.368
0.0789	28.404
0.079	28.44
0.0791	28.476
0.0792	28.512
0.0793	28.548
0.0794	28.584
0.0795	28.62
0.0796	28.656
0.0797	28.692
0.0798	28.728
0.0799	28.764
0.08	28.8
0.0801	28.836
0.0802	28.872
0.0803	28.908
0.0804	28.944
0.0805	28.98
0.0806	29.016
0.0807	29.052
0.0808	29.088
0.0809	29.124
0.081	29.16
0.0811	29.196
0.0812	29.232
0.0813	29.268
0.0814	29.304
0.0815	29.34
0.0816	29.376
0.0817	29.412
0.0818	29.448
0.0819	29.484
0.082	29.52
0.0821	29.556
0.0822	29.592
0.0823	29.628
0.0824	29.664
0.0825	29.7
0.0826	29.736
0.0827	29.772
0.0828	29.808
0.0829	29.844
0.083	29.88
0.0831	29.916
0.0832	29.952
0.0833	29.988
0.0834	30.024
0.0835	30.06
0.0836	30.096
0.0837	30.132
0.0838	30.168
0.0839	30.204
0.084	30.24
0.0841	30.276
0.0842	30.312
0.0843	30.348
0.0844	30.384
0.0845	30.42
0.0846	30.456
0.0847	30.492
0.0848	30.528
0.0849	30.564
0.085	30.6
0.0851	30.636
0.0852	30.672
0.0853	30.708
0.0854	30.744
0.0855	30.78
0.0856	30.816
0.0857	30.852
0.0858	30.888
0.0859	30.924
0.086	30.96
0.0861	30.996
0.0862	31.032
0.0863	31.068
0.0864	31.104
0.0865	31.14
0.0866	31.176
0.0867	31.212
0.0868	31.248
0.0869	31.284
0.087	31.32
0.0871	31.356
0.0872	31.392
0.0873	31.428
0.0874	31.464
0.0875	31.5
0.0876	31.536
0.0877	31.572
0.0878	31.608
0.0879	31.644
0.088	31.68
0.0881	31.716
0.0882	31.752
0.0883	31.788
0.0884	31.824
0.0885	31.86
0.0886	31.896
0.0887	31.932
0.0888	31.968
0.0889	32.004
0.089	32.04
0.0891	32.076
0.0892	32.112
0.0893	32.148
0.0894	32.184
0.0895	32.22
0.0896	32.256
0.0897	32.292
0.0898	32.328
0.0899	32.364
0.09	32.4
0.0901	32.436
0.0902	32.472
0.0903	32.508
0.0904	32.544
0.0905	32.58
0.0906	32.616
0.0907	32.652
0.0908	32.688
0.0909	32.724
0.091	32.76
0.0911	32.796
0.0912	32.832
0.0913	32.868
0.0914	32.904
0.0915	32.94
0.0916	32.976
0.0917	33.012
0.0918	33.048
0.0919	33.084
0.092	33.12
0.0921	33.156
0.0922	33.192
0.0923	33.228
0.0924	33.264
0.0925	33.3
0.0926	33.336
0.0927	33.372
0.0928	33.408
0.0929	33.444
0.093	33.48
0.0931	33.516
